"hub1","hub2","priceAtHub1","priceAtHub2","spread","ratio"
"NBPL-Ventura","Socal-Ehrenberg","2.7975","2.7759","0.0215999999999998","1.00778126013185"
"NBPL-Ventura","Socal-KRS","2.7975","2.7624","0.0350999999999999","1.01270634231103"
"NBPL-Ventura","Socal-Needles","2.7975","2.7776","0.0198999999999998","1.00716445852535"
"NBPL-Ventura","Stanfield","2.7975","2.6328","0.1647","1.06255697356427"
"NBPL-Ventura","TW-Blanco","2.7975","2.654","0.1435","1.05406932931424"
"NBPL-Ventura","TW-Central","2.7975","2.673","0.1245","1.04657687991021"
"NBPL-Ventura","Waha","2.7975","2.6995","0.0979999999999999","1.03630301907761"
"NBPL-Ventura","White River Hub","2.7975","2.6481","0.1494","1.05641780899513"
"NBPL-Will County","Algonquin Citygates","2.8829","2.6713","0.2116","1.07921236850971"
"NBPL-Will County","Col Gas TCO","2.8829","2.8547","0.0282","1.00987844607139"
"NBPL-Will County","Dominion-North","2.8829","1.8567","1.0262","1.55270102870685"
"NBPL-Will County","Dominion-South","2.8829","1.8786","1.0043","1.53460023421697"
"NBPL-Will County","Iroquois (into)","2.8829","3.1405","-0.2576","0.917974844769941"
"NBPL-Will County","Iroquois-Z2","2.8829","3.1906","-0.3077","0.903560458847866"
"NBPL-Will County","Leidy-Transco","2.8829","1.7776","1.1053","1.62179342934293"
"NBPL-Will County","Millennium EP","2.8829","1.641","1.2419","1.75679463741621"
"NBPL-Will County","PNGTS","2.8829","3.55","-0.6671","0.812084507042254"
"NBPL-Will County","REX E-ANR","2.8829","2.82","0.0629","1.02230496453901"
"NBPL-Will County","REX E-MidW","2.8829","2.8133","0.0695999999999999","1.02473962961646"
"NBPL-Will County","REX E-PEPL","2.8829","2.8347","0.0481999999999996","1.01700356298726"
"NBPL-Will County","TETCO-M2 (receipt)","2.8829","1.8677","1.0152","1.54355624564973"
"NBPL-Will County","TETCO-M3","2.8829","2.0133","0.8696","1.43192768092187"
"NBPL-Will County","TGP-Z4 Marcellus","2.8829","1.5934","1.2895","1.8092757625204"
"NBPL-Will County","TGP-Z4 Sta-219","2.8829","1.9995","0.8834","1.44181045261315"
"NBPL-Will County","TGP-Z4 Sta-313","2.8829","1.9199","0.963","1.50158862440752"
"NBPL-Will County","TGP-Z5 200L","2.8829","2.8582","0.0246999999999997","1.00864180253306"
"NBPL-Will County","TGP-Z6 200L","2.8829","2.9601","-0.0772000000000004","0.973919800006756"
"NBPL-Will County","Transco-Z5 (non-WGL)","2.8829","2.9907","-0.1078","0.963954926940181"
"NBPL-Will County","Transco-Z6 (non-NY north)","2.8829","2.9935","-0.1106","0.963053282111241"
"NBPL-Will County","Transco-Z6 (non-NY)","2.8829","3","-0.1171","0.960966666666667"
"NBPL-Will County","Transco-Z6 (NY)","2.8829","3.027","-0.1441","0.952395110670631"
"NBPL-Will County","ANR-LA","2.8829","2.7998","0.0831","1.02968069147796"
"NBPL-Will County","ANR-SE-T","2.8829","2.7998","0.0831","1.02968069147796"
"NBPL-Will County","Atmos Zone 3","2.8829","2.75","0.1329","1.04832727272727"
"NBPL-Will County","Carthage","2.8829","2.8045","0.0783999999999998","1.02795507220538"
"NBPL-Will County","CG-Mainline","2.8829","2.8094","0.0734999999999997","1.02616216985833"
"NBPL-Will County","CG-Onshore","2.8829","2.8227","0.0601999999999996","1.02132709816842"
"NBPL-Will County","ETC-Maypearl","2.8829","2.73","0.1529","1.05600732600733"
"NBPL-Will County","FGT-Z3","2.8829","2.9188","-0.0359000000000003","0.987700424832123"
"NBPL-Will County","Henry","2.8829","2.8463","0.0366","1.01285879914275"
"NBPL-Will County","Houston Ship Channel","2.8829","2.8199","0.0629999999999997","1.02234121777368"
"NBPL-Will County","Katy","2.8829","2.8196","0.0632999999999999","1.0224499929068"
"NBPL-Will County","Katy-Lonestar Inter","2.8829","2.8206","0.0622999999999996","1.02208749911366"
"NBPL-Will County","Katy-Oasis","2.8829","2.8197","0.0631999999999997","1.0224137319573"
"NBPL-Will County","Moss Bluff Inter","2.8829","2.84","0.0428999999999999","1.01510563380282"
"NBPL-Will County","NGPL-STX","2.8829","2.7828","0.1001","1.03597096449619"
"NBPL-Will County","Nortex-Tolar Hub","2.8829","2.7867","0.0961999999999996","1.03452111816844"
"NBPL-Will County","Pine Prairie","2.8829","2.8396","0.0432999999999999","1.01524862656712"
"NBPL-Will County","Sonat-T1","2.8829","2.8512","0.0316999999999998","1.01111812570146"
"NBPL-Will County","TETCO-ELA","2.8829","2.8115","0.0713999999999997","1.02539569624755"
"NBPL-Will County","TETCO-ETX","2.8829","2.7491","0.1338","1.0486704739733"
"NBPL-Will County","TETCO-M1 30","2.8829","2.77","0.1129","1.04075812274368"
"NBPL-Will County","TETCO-STX","2.8829","2.777","0.1059","1.03813467770976"
"NBPL-Will County","TETCO-WLA","2.8829","2.81","0.0728999999999997","1.02594306049822"
"NBPL-Will County","TGP-500L","2.8829","2.8556","0.0272999999999999","1.00956016248774"
"NBPL-Will County","TGP-800L","2.8829","2.8206","0.0622999999999996","1.02208749911366"
"NBPL-Will County","TGP-Z0","2.8829","2.774","0.1089","1.03925739005047"
"NBPL-Will County","TGT-Mainline","2.8829","2.793","0.0898999999999996","1.03218761188686"
"NBPL-Will County","TGT-North LA","2.8829","2.77","0.1129","1.04075812274368"
"NBPL-Will County","TGT-SL","2.8829","2.81","0.0728999999999997","1.02594306049822"
"NBPL-Will County","Transco-30","2.8829","2.81","0.0728999999999997","1.02594306049822"
"NBPL-Will County","Transco-45","2.8829","2.8425","0.0404","1.01421284080915"
"NBPL-Will County","Transco-65","2.8829","2.8722","0.0106999999999999","1.00372536731425"
"NBPL-Will County","Transco-85","2.8829","2.8948","-0.0119000000000002","0.995889180599696"
"NBPL-Will County","Tres Palacios (inj)","2.8829","2.7963","0.0865999999999998","1.03096949540464"
"NBPL-Will County","Trunkline-ELA","2.8829","2.8122","0.0707","1.02514045942678"
"NBPL-Will County","Trunkline-WLA","2.8829","2.81","0.0728999999999997","1.02594306049822"
"NBPL-Will County","Trunkline-Z1A","2.8829","2.8014","0.0814999999999997","1.02909259655886"
"NBPL-Will County","Alliance Delivered","2.8829","2.8556","0.0272999999999999","1.00956016248774"
"NBPL-Will County","ANR-Joliet Hub","2.8829","2.85","0.0328999999999997","1.01154385964912"
"NBPL-Will County","ANR-SW","2.8829","2.702","0.1809","1.06695040710585"
"NBPL-Will County","APC-ACE","2.8829","2.8556","0.0272999999999999","1.00956016248774"
"NBPL-Will County","Chicago Citygates","2.8829","2.8754","0.00749999999999984","1.0026083327537"
"NBPL-Will County","Consumers","2.8829","3.0397","-0.1568","0.948415962101523"
"NBPL-Will County","Demarc","2.8829","2.7968","0.0860999999999996","1.03078518306636"
"NBPL-Will County","EGT-Flex","2.8829","2.6978","0.1851","1.0686114611906"
"NBPL-Will County","Lebanon","2.8829","2.7951","0.0877999999999997","1.03141211405674"
"NBPL-Will County","Michcon","2.8829","3.0357","-0.1528","0.94966564548539"
"NBPL-Will County","NBPL-Vector","2.8829","2.8569","0.0259999999999998","1.00910077356575"
"NBPL-Will County","NBPL-Ventura","2.8829","2.7975","0.0853999999999999","1.030527256479"
"NBPL-Will County","NGPL-Amarillo","2.8829","2.76","0.1229","1.04452898550725"
"NBPL-Will County","NGPL-GC Mainline","2.8829","2.8003","0.0825999999999998","1.02949683962433"
"NBPL-Will County","NGPL-MidAm","2.8829","2.88","0.0028999999999999","1.00100694444444"
"NBPL-Will County","NGPL-Midcont Pool","2.8829","2.7157","0.1672","1.06156791987333"
"NBPL-Will County","NGPL-Nicor","2.8829","2.8694","0.0134999999999996","1.00470481633791"
"NBPL-Will County","NGPL-Nipsco","2.8829","2.8894","-0.00650000000000039","0.997750398006506"
"NBPL-Will County","NGPL-TXOK","2.8829","2.7993","0.0835999999999997","1.0298646090094"
"NBPL-Will County","NNG-Ventura","2.8829","2.8012","0.0816999999999997","1.02916607168356"
"NBPL-Will County","OGT","2.8829","2.6995","0.1834","1.06793850713095"
"NBPL-Will County","Panhandle","2.8829","2.6017","0.2812","1.10808317638467"
"NBPL-Will County","PGLC","2.8829","2.8737","0.00919999999999987","1.00320144761109"
"NBPL-Will County","Southern Star","2.8829","2.6245","0.2584","1.0984568489236"
"NBPL-Will County","Ventura","2.8829","2.7991","0.0837999999999997","1.02993819441963"
"NBPL-Will County","Cheyenne","2.8829","2.6592","0.2237","1.08412304452467"
"NBPL-Will County","CIG-Mainline","2.8829","2.6076","0.2753","1.10557600859027"
"NBPL-Will County","CIG-Mainline South","2.8829","2.5879","0.295","1.11399203987789"
"NBPL-Will County","EP-Permian","2.8829","2.6472","0.2357","1.08903747355697"
"NBPL-Will County","EP-S.Mainline","2.8829","2.7791","0.1038","1.03735022129466"
"NBPL-Will County","EP-SJ Blanco Pool","2.8829","2.6485","0.2344","1.08850292618463"
"NBPL-Will County","EP-SJ Bondad","2.8829","2.6395","0.2434","1.092214434552"
"NBPL-Will County","EP-Waha","2.8829","2.6728","0.2101","1.07860670457947"
"NBPL-Will County","Kingsgate","2.8829","2.5525","0.3304","1.1294417238002"
"NBPL-Will County","KRGT-Del Pool","2.8829","2.7741","0.1088","1.03921992718359"
"NBPL-Will County","KRGT-Rec Pool","2.8829","2.6478","0.2351","1.08879069416119"
"NBPL-Will County","Malin","2.8829","2.6861","0.1968","1.07326607348945"
"NBPL-Will County","NWP-Rocky Mtn","2.8829","2.6243","0.2586","1.09854056319781"
"NBPL-Will County","NWP-Wyoming","2.8829","2.6095","0.2734","1.10477102893275"
"NBPL-Will County","Oasis - Waha Pool","2.8829","2.6759","0.207","1.07735715086513"
"NBPL-Will County","Opal Plant Tailgate","2.8829","2.6463","0.2366","1.08940785247326"
"NBPL-Will County","PG&E - Citygate","2.8829","3.245","-0.3621","0.888412942989214"
"NBPL-Will County","PG&E-Topock","2.8829","2.7813","0.1016","1.0365296803653"
"NBPL-Will County","Pioneer","2.8829","2.6428","0.2401","1.09085061298623"
"NBPL-Will County","Questar-North","2.8829","2.5966","0.2863","1.11025957020719"
"NBPL-Will County","Questar-South","2.8829","2.61","0.2729","1.10455938697318"
"NBPL-Will County","REX E-NGPL","2.8829","2.8148","0.0680999999999998","1.0241935483871"
"NBPL-Will County","REX E-Trunk","2.8829","2.83","0.0528999999999997","1.0186925795053"
"NBPL-Will County","SoCal Border","2.8829","2.7762","0.1067","1.03843383041568"
"NBPL-Will County","Socal-Citygate","2.8829","2.9426","-0.0597000000000003","0.979711819479372"
"NBPL-Will County","Socal-Ehrenberg","2.8829","2.7759","0.107","1.03854605713462"
"NBPL-Will County","Socal-KRS","2.8829","2.7624","0.1205","1.04362148856067"
"NBPL-Will County","Socal-Needles","2.8829","2.7776","0.1053","1.03791042626728"
"NBPL-Will County","Stanfield","2.8829","2.6328","0.2501","1.09499392281981"
"NBPL-Will County","TW-Blanco","2.8829","2.654","0.2289","1.08624717407687"
"NBPL-Will County","TW-Central","2.8829","2.673","0.2099","1.07852600074822"
"NBPL-Will County","Waha","2.8829","2.6995","0.1834","1.06793850713095"
"NBPL-Will County","White River Hub","2.8829","2.6481","0.2348","1.08866734639931"
"NGPL-Amarillo","Algonquin Citygates","2.76","2.6713","0.0886999999999998","1.03320480664845"
"NGPL-Amarillo","Col Gas TCO","2.76","2.8547","-0.0947","0.966826636774442"
"NGPL-Amarillo","Dominion-North","2.76","1.8567","0.9033","1.48650832121506"
"NGPL-Amarillo","Dominion-South","2.76","1.8786","0.8814","1.46917917598211"
"NGPL-Amarillo","Iroquois (into)","2.76","3.1405","-0.3805","0.878840948893488"
"NGPL-Amarillo","Iroquois-Z2","2.76","3.1906","-0.4306","0.865041058108193"
"NGPL-Amarillo","Leidy-Transco","2.76","1.7776","0.9824","1.55265526552655"
"NGPL-Amarillo","Millennium EP","2.76","1.641","1.119","1.6819012797075"
"NGPL-Amarillo","PNGTS","2.76","3.55","-0.79","0.777464788732394"
"NGPL-Amarillo","REX E-ANR","2.76","2.82","-0.0600000000000001","0.978723404255319"
"NGPL-Amarillo","REX E-MidW","2.76","2.8133","-0.0533000000000001","0.981054277894288"
"NGPL-Amarillo","REX E-PEPL","2.76","2.8347","-0.0747000000000004","0.973648005079902"
"NGPL-Amarillo","TETCO-M2 (receipt)","2.76","1.8677","0.8923","1.47775338651818"
"NGPL-Amarillo","TETCO-M3","2.76","2.0133","0.7467","1.37088362390106"
"NGPL-Amarillo","TGP-Z4 Marcellus","2.76","1.5934","1.1666","1.73214509853144"
"NGPL-Amarillo","TGP-Z4 Sta-219","2.76","1.9995","0.7605","1.38034508627157"
"NGPL-Amarillo","TGP-Z4 Sta-313","2.76","1.9199","0.8401","1.43757487369134"
"NGPL-Amarillo","TGP-Z5 200L","2.76","2.8582","-0.0982000000000003","0.965642712196487"
"NGPL-Amarillo","TGP-Z6 200L","2.76","2.9601","-0.2001","0.932400932400932"
"NGPL-Amarillo","Transco-Z5 (non-WGL)","2.76","2.9907","-0.2307","0.922860868692948"
"NGPL-Amarillo","Transco-Z6 (non-NY north)","2.76","2.9935","-0.2335","0.921997661600134"
"NGPL-Amarillo","Transco-Z6 (non-NY)","2.76","3","-0.24","0.92"
"NGPL-Amarillo","Transco-Z6 (NY)","2.76","3.027","-0.267","0.911793855302279"
"NGPL-Amarillo","ANR-LA","2.76","2.7998","-0.0398000000000001","0.985784698907065"
"NGPL-Amarillo","ANR-SE-T","2.76","2.7998","-0.0398000000000001","0.985784698907065"
"NGPL-Amarillo","Atmos Zone 3","2.76","2.75","0.00999999999999979","1.00363636363636"
"NGPL-Amarillo","Carthage","2.76","2.8045","-0.0445000000000002","0.984132643965056"
"NGPL-Amarillo","CG-Mainline","2.76","2.8094","-0.0494000000000003","0.982416174272086"
"NGPL-Amarillo","CG-Onshore","2.76","2.8227","-0.0627000000000004","0.977787224997343"
"NGPL-Amarillo","ETC-Maypearl","2.76","2.73","0.0299999999999998","1.01098901098901"
"NGPL-Amarillo","FGT-Z3","2.76","2.9188","-0.1588","0.945594079758805"
"NGPL-Amarillo","Henry","2.76","2.8463","-0.0863","0.969679935354671"
"NGPL-Amarillo","Houston Ship Channel","2.76","2.8199","-0.0599000000000003","0.978758111989787"
"NGPL-Amarillo","Katy","2.76","2.8196","-0.0596000000000001","0.978862249964534"
"NGPL-Amarillo","Katy-Lonestar Inter","2.76","2.8206","-0.0606000000000004","0.978515209529887"
"NGPL-Amarillo","Katy-Oasis","2.76","2.8197","-0.0597000000000003","0.978827534844132"
"NGPL-Amarillo","Moss Bluff Inter","2.76","2.84","-0.0800000000000001","0.971830985915493"
"NGPL-Amarillo","NGPL-STX","2.76","2.7828","-0.0228000000000002","0.991806813281587"
"NGPL-Amarillo","Nortex-Tolar Hub","2.76","2.7867","-0.0267000000000004","0.990418774895037"
"NGPL-Amarillo","Pine Prairie","2.76","2.8396","-0.0796000000000001","0.971967882800394"
"NGPL-Amarillo","Sonat-T1","2.76","2.8512","-0.0912000000000002","0.968013468013468"
"NGPL-Amarillo","TETCO-ELA","2.76","2.8115","-0.0515000000000003","0.981682375955895"
"NGPL-Amarillo","TETCO-ETX","2.76","2.7491","0.0108999999999999","1.00396493397839"
"NGPL-Amarillo","TETCO-M1 30","2.76","2.77","-0.0100000000000002","0.996389891696751"
"NGPL-Amarillo","TETCO-STX","2.76","2.777","-0.0170000000000003","0.993878285920057"
"NGPL-Amarillo","TETCO-WLA","2.76","2.81","-0.0500000000000003","0.98220640569395"
"NGPL-Amarillo","TGP-500L","2.76","2.8556","-0.0956000000000001","0.966521921837792"
"NGPL-Amarillo","TGP-800L","2.76","2.8206","-0.0606000000000004","0.978515209529887"
"NGPL-Amarillo","TGP-Z0","2.76","2.774","-0.0140000000000002","0.994953136265321"
"NGPL-Amarillo","TGT-Mainline","2.76","2.793","-0.0330000000000004","0.988184747583244"
"NGPL-Amarillo","TGT-North LA","2.76","2.77","-0.0100000000000002","0.996389891696751"
"NGPL-Amarillo","TGT-SL","2.76","2.81","-0.0500000000000003","0.98220640569395"
"NGPL-Amarillo","Transco-30","2.76","2.81","-0.0500000000000003","0.98220640569395"
"NGPL-Amarillo","Transco-45","2.76","2.8425","-0.0825","0.970976253298153"
"NGPL-Amarillo","Transco-65","2.76","2.8722","-0.1122","0.960935867975768"
"NGPL-Amarillo","Transco-85","2.76","2.8948","-0.1348","0.953433743263783"
"NGPL-Amarillo","Tres Palacios (inj)","2.76","2.7963","-0.0363000000000002","0.987018560240318"
"NGPL-Amarillo","Trunkline-ELA","2.76","2.8122","-0.0522","0.981438020055473"
"NGPL-Amarillo","Trunkline-WLA","2.76","2.81","-0.0500000000000003","0.98220640569395"
"NGPL-Amarillo","Trunkline-Z1A","2.76","2.8014","-0.0414000000000003","0.985221674876847"
"NGPL-Amarillo","Alliance Delivered","2.76","2.8556","-0.0956000000000001","0.966521921837792"
"NGPL-Amarillo","ANR-Joliet Hub","2.76","2.85","-0.0900000000000003","0.968421052631579"
"NGPL-Amarillo","ANR-SW","2.76","2.702","0.0579999999999998","1.02146558105107"
"NGPL-Amarillo","APC-ACE","2.76","2.8556","-0.0956000000000001","0.966521921837792"
"NGPL-Amarillo","Chicago Citygates","2.76","2.8754","-0.1154","0.95986645336301"
"NGPL-Amarillo","Consumers","2.76","3.0397","-0.2797","0.907984340559924"
"NGPL-Amarillo","Demarc","2.76","2.7968","-0.0368000000000004","0.986842105263158"
"NGPL-Amarillo","EGT-Flex","2.76","2.6978","0.0621999999999998","1.0230558232634"
"NGPL-Amarillo","Lebanon","2.76","2.7951","-0.0351000000000004","0.987442309756359"
"NGPL-Amarillo","Michcon","2.76","3.0357","-0.2757","0.909180749085878"
"NGPL-Amarillo","NBPL-Vector","2.76","2.8569","-0.0969000000000002","0.966082116979943"
"NGPL-Amarillo","NBPL-Ventura","2.76","2.7975","-0.0375000000000001","0.986595174262735"
"NGPL-Amarillo","NBPL-Will County","2.76","2.8829","-0.1229","0.957369315619689"
"NGPL-Amarillo","NGPL-GC Mainline","2.76","2.8003","-0.0403000000000002","0.985608684783773"
"NGPL-Amarillo","NGPL-MidAm","2.76","2.88","-0.12","0.958333333333333"
"NGPL-Amarillo","NGPL-Midcont Pool","2.76","2.7157","0.0442999999999998","1.01631255293295"
"NGPL-Amarillo","NGPL-Nicor","2.76","2.8694","-0.1094","0.96187356241723"
"NGPL-Amarillo","NGPL-Nipsco","2.76","2.8894","-0.1294","0.955215615698761"
"NGPL-Amarillo","NGPL-TXOK","2.76","2.7993","-0.0393000000000003","0.985960775908263"
"NGPL-Amarillo","NNG-Ventura","2.76","2.8012","-0.0412000000000003","0.985292017706697"
"NGPL-Amarillo","OGT","2.76","2.6995","0.0604999999999998","1.02241155769587"
"NGPL-Amarillo","Panhandle","2.76","2.6017","0.1583","1.06084483222508"
"NGPL-Amarillo","PGLC","2.76","2.8737","-0.1137","0.960434283328114"
"NGPL-Amarillo","Southern Star","2.76","2.6245","0.1355","1.05162888169175"
"NGPL-Amarillo","Ventura","2.76","2.7991","-0.0391000000000004","0.986031224322103"
"NGPL-Amarillo","Cheyenne","2.76","2.6592","0.1008","1.03790613718412"
"NGPL-Amarillo","CIG-Mainline","2.76","2.6076","0.1524","1.05844454670962"
"NGPL-Amarillo","CIG-Mainline South","2.76","2.5879","0.1721","1.06650179682368"
"NGPL-Amarillo","EP-Permian","2.76","2.6472","0.1128","1.04261106074343"
"NGPL-Amarillo","EP-S.Mainline","2.76","2.7791","-0.0191000000000003","0.993127271418805"
"NGPL-Amarillo","EP-SJ Blanco Pool","2.76","2.6485","0.1115","1.04209930149141"
"NGPL-Amarillo","EP-SJ Bondad","2.76","2.6395","0.1205","1.04565258571699"
"NGPL-Amarillo","EP-Waha","2.76","2.6728","0.0871999999999997","1.03262496258605"
"NGPL-Amarillo","Kingsgate","2.76","2.5525","0.2075","1.08129285014691"
"NGPL-Amarillo","KRGT-Del Pool","2.76","2.7741","-0.0141","0.994917270466097"
"NGPL-Amarillo","KRGT-Rec Pool","2.76","2.6478","0.1122","1.04237480172218"
"NGPL-Amarillo","Malin","2.76","2.6861","0.0738999999999996","1.02751200625442"
"NGPL-Amarillo","NWP-Rocky Mtn","2.76","2.6243","0.1357","1.05170902716915"
"NGPL-Amarillo","NWP-Wyoming","2.76","2.6095","0.1505","1.0576738838858"
"NGPL-Amarillo","Oasis - Waha Pool","2.76","2.6759","0.0840999999999998","1.03142867820173"
"NGPL-Amarillo","Opal Plant Tailgate","2.76","2.6463","0.1137","1.04296565015304"
"NGPL-Amarillo","PG&E - Citygate","2.76","3.245","-0.485","0.850539291217257"
"NGPL-Amarillo","PG&E-Topock","2.76","2.7813","-0.0213000000000001","0.992341710710819"
"NGPL-Amarillo","Pioneer","2.76","2.6428","0.1172","1.04434690479794"
"NGPL-Amarillo","Questar-North","2.76","2.5966","0.1634","1.06292844488947"
"NGPL-Amarillo","Questar-South","2.76","2.61","0.15","1.05747126436782"
"NGPL-Amarillo","REX E-NGPL","2.76","2.8148","-0.0548000000000002","0.980531476481455"
"NGPL-Amarillo","REX E-Trunk","2.76","2.83","-0.0700000000000003","0.975265017667844"
"NGPL-Amarillo","SoCal Border","2.76","2.7762","-0.0162","0.994164685541387"
"NGPL-Amarillo","Socal-Citygate","2.76","2.9426","-0.1826","0.937946034119486"
"NGPL-Amarillo","Socal-Ehrenberg","2.76","2.7759","-0.0159000000000002","0.9942721279585"
"NGPL-Amarillo","Socal-KRS","2.76","2.7624","-0.00240000000000018","0.999131190269331"
"NGPL-Amarillo","Socal-Needles","2.76","2.7776","-0.0176000000000003","0.993663594470046"
"NGPL-Amarillo","Stanfield","2.76","2.6328","0.1272","1.04831358249772"
"NGPL-Amarillo","TW-Blanco","2.76","2.654","0.106","1.03993971363979"
"NGPL-Amarillo","TW-Central","2.76","2.673","0.0869999999999997","1.03254769921437"
